Cycle,Body,x,y,vx,vy
9042,1,101.736514,101.736514,0.385182,0.385182
9042,2,21.652953,21.652953,0.054380,0.054380
9042,3,-118.389467,-118.389467,-0.439562,-0.439562
9043,1,101.755773,101.755773,0.385182,0.385182
9043,2,21.655672,21.655672,0.054380,0.054380
9043,3,-118.411445,-118.411445,-0.439562,-0.439562
9044,1,101.775032,101.775032,0.385182,0.385182
9044,2,21.658391,21.658391,0.054380,0.054380
9044,3,-118.433423,-118.433423,-0.439562,-0.439562
9045,1,101.794291,101.794291,0.385182,0.385182
9045,2,21.661110,21.661110,0.054380,0.054380
9045,3,-118.455401,-118.455401,-0.439562,-0.439562
9046,1,101.813550,101.813550,0.385182,0.385182
9046,2,21.663829,21.663829,0.054380,0.054380
9046,3,-118.477379,-118.477379,-0.439562,-0.439562
9047,1,101.832810,101.832810,0.385182,0.385182
9047,2,21.666548,21.666548,0.054380,0.054380
9047,3,-118.499358,-118.499358,-0.439562,-0.439562
9048,1,101.852069,101.852069,0.385182,0.385182
9048,2,21.669267,21.669267,0.054380,0.054380
9048,3,-118.521336,-118.521336,-0.439562,-0.439562
9049,1,101.871328,101.871328,0.385182,0.385182
9049,2,21.671986,21.671986,0.054380,0.054380
9049,3,-118.543314,-118.543314,-0.439562,-0.439562
9050,1,101.890587,101.890587,0.385182,0.385182
9050,2,21.674705,21.674705,0.054380,0.054380
9050,3,-118.565292,-118.565292,-0.439562,-0.439562
9051,1,101.909846,101.909846,0.385182,0.385182
9051,2,21.677424,21.677424,0.054380,0.054380
9051,3,-118.587270,-118.587270,-0.439562,-0.439562
9052,1,101.929105,101.929105,0.385182,0.385182
9052,2,21.680143,21.680143,0.054380,0.054380
9052,3,-118.609248,-118.609248,-0.439562,-0.439562
9053,1,101.948364,101.948364,0.385182,0.385182
9053,2,21.682862,21.682862,0.054380,0.054380
9053,3,-118.631226,-118.631226,-0.439562,-0.439562
9054,1,101.967623,101.967623,0.385182,0.385182
9054,2,21.685581,21.685581,0.054380,0.054380
9054,3,-118.653204,-118.653204,-0.439562,-0.439562
9055,1,101.986882,101.986882,0.385182,0.385182
9055,2,21.688300,21.688300,0.054380,0.054380
9055,3,-118.675182,-118.675182,-0.439562,-0.439562
9056,1,102.006141,102.006141,0.385182,0.385182
9056,2,21.691019,21.691019,0.054380,0.054380
9056,3,-118.697161,-118.697161,-0.439562,-0.439562
9057,1,102.025401,102.025401,0.385182,0.385182
9057,2,21.693738,21.693738,0.054380,0.054380
9057,3,-118.719139,-118.719139,-0.439562,-0.439562
9058,1,102.044660,102.044660,0.385182,0.385182
9058,2,21.696457,21.696457,0.054380,0.054380
9058,3,-118.741117,-118.741117,-0.439562,-0.439562
9059,1,102.063919,102.063919,0.385182,0.385182
9059,2,21.699176,21.699176,0.054380,0.054380
9059,3,-118.763095,-118.763095,-0.439562,-0.439562
9060,1,102.083178,102.083178,0.385182,0.385182
9060,2,21.701895,21.701895,0.054380,0.054380
9060,3,-118.785073,-118.785073,-0.439562,-0.439562
9061,1,102.102437,102.102437,0.385182,0.385182
9061,2,21.704614,21.704614,0.054380,0.054380
9061,3,-118.807051,-118.807051,-0.439562,-0.439562
9062,1,102.121696,102.121696,0.385182,0.385182
9062,2,21.707333,21.707333,0.054380,0.054380
9062,3,-118.829029,-118.829029,-0.439562,-0.439562
9063,1,102.140955,102.140955,0.385182,0.385182
9063,2,21.710052,21.710052,0.054380,0.054380
9063,3,-118.851007,-118.851007,-0.439562,-0.439562
9064,1,102.160214,102.160214,0.385182,0.385182
9064,2,21.712771,21.712771,0.054380,0.054380
9064,3,-118.872985,-118.872985,-0.439562,-0.439562
9065,1,102.179473,102.179473,0.385182,0.385182
9065,2,21.715490,21.715490,0.054380,0.054380
9065,3,-118.894964,-118.894964,-0.439562,-0.439562
9066,1,102.198732,102.198732,0.385182,0.385182
9066,2,21.718209,21.718209,0.054380,0.054380
9066,3,-118.916942,-118.916942,-0.439562,-0.439562
9067,1,102.217992,102.217992,0.385182,0.385182
9067,2,21.720928,21.720928,0.054380,0.054380
9067,3,-118.938920,-118.938920,-0.439562,-0.439562
9068,1,102.237251,102.237251,0.385182,0.385182
9068,2,21.723647,21.723647,0.054380,0.054380
9068,3,-118.960898,-118.960898,-0.439562,-0.439562
9069,1,102.256510,102.256510,0.385182,0.385182
9069,2,21.726366,21.726366,0.054380,0.054380
9069,3,-118.982876,-118.982876,-0.439562,-0.439562
9070,1,102.275769,102.275769,0.385182,0.385182
9070,2,21.729085,21.729085,0.054380,0.054380
9070,3,-119.004854,-119.004854,-0.439562,-0.439562
9071,1,102.295028,102.295028,0.385182,0.385182
9071,2,21.731804,21.731804,0.054380,0.054380
9071,3,-119.026832,-119.026832,-0.439562,-0.439562
9072,1,102.314287,102.314287,0.385182,0.385182
9072,2,21.734523,21.734523,0.054380,0.054380
9072,3,-119.048810,-119.048810,-0.439562,-0.439562
9073,1,102.333546,102.333546,0.385182,0.385182
9073,2,21.737242,21.737242,0.054380,0.054380
9073,3,-119.070788,-119.070788,-0.439562,-0.439562
9074,1,102.352805,102.352805,0.385182,0.385182
9074,2,21.739961,21.739961,0.054380,0.054380
9074,3,-119.092767,-119.092767,-0.439562,-0.439562
9075,1,102.372064,102.372064,0.385182,0.385182
9075,2,21.742680,21.742680,0.054380,0.054380
9075,3,-119.114745,-119.114745,-0.439562,-0.439562
9076,1,102.391323,102.391323,0.385182,0.385182
9076,2,21.745399,21.745399,0.054380,0.054380
9076,3,-119.136723,-119.136723,-0.439562,-0.439562
9077,1,102.410583,102.410583,0.385182,0.385182
9077,2,21.748118,21.748118,0.054380,0.054380
9077,3,-119.158701,-119.158701,-0.439562,-0.439562
9078,1,102.429842,102.429842,0.385182,0.385182
9078,2,21.750837,21.750837,0.054380,0.054380
9078,3,-119.180679,-119.180679,-0.439562,-0.439562
9079,1,102.449101,102.449101,0.385182,0.385182
9079,2,21.753556,21.753556,0.054380,0.054380
9079,3,-119.202657,-119.202657,-0.439562,-0.439562
9080,1,102.468360,102.468360,0.385182,0.385182
9080,2,21.756275,21.756275,0.054380,0.054380
9080,3,-119.224635,-119.224635,-0.439562,-0.439562
9081,1,102.487619,102.487619,0.385182,0.385182
9081,2,21.758994,21.758994,0.054380,0.054380
9081,3,-119.246613,-119.246613,-0.439562,-0.439562
9082,1,102.506878,102.506878,0.385182,0.385182
9082,2,21.761713,21.761713,0.054380,0.054380
9082,3,-119.268591,-119.268591,-0.439562,-0.439562
9083,1,102.526137,102.526137,0.385182,0.385182
9083,2,21.764432,21.764432,0.054380,0.054380
9083,3,-119.290570,-119.290570,-0.439562,-0.439562
9084,1,102.545396,102.545396,0.385182,0.385182
9084,2,21.767151,21.767151,0.054380,0.054380
9084,3,-119.312548,-119.312548,-0.439562,-0.439562
9085,1,102.564655,102.564655,0.385182,0.385182
9085,2,21.769870,21.769870,0.054380,0.054380
9085,3,-119.334526,-119.334526,-0.439562,-0.439562
9086,1,102.583915,102.583915,0.385182,0.385182
9086,2,21.772589,21.772589,0.054380,0.054380
9086,3,-119.356504,-119.356504,-0.439562,-0.439562
9087,1,102.603174,102.603174,0.385182,0.385182
9087,2,21.775308,21.775308,0.054380,0.054380
9087,3,-119.378482,-119.378482,-0.439562,-0.439562
9088,1,102.622433,102.622433,0.385182,0.385182
9088,2,21.778027,21.778027,0.054380,0.054380
9088,3,-119.400460,-119.400460,-0.439562,-0.439562
9089,1,102.641692,102.641692,0.385182,0.385182
9089,2,21.780746,21.780746,0.054380,0.054380
9089,3,-119.422438,-119.422438,-0.439562,-0.439562
9090,1,102.660951,102.660951,0.385182,0.385182
9090,2,21.783465,21.783465,0.054380,0.054380
9090,3,-119.444416,-119.444416,-0.439562,-0.439562
9091,1,102.680210,102.680210,0.385182,0.385182
9091,2,21.786184,21.786184,0.054380,0.054380
9091,3,-119.466394,-119.466394,-0.439562,-0.439562
9092,1,102.699469,102.699469,0.385182,0.385182
9092,2,21.788903,21.788903,0.054380,0.054380
9092,3,-119.488373,-119.488373,-0.439562,-0.439562
9093,1,102.718728,102.718728,0.385182,0.385182
9093,2,21.791622,21.791622,0.054380,0.054380
9093,3,-119.510351,-119.510351,-0.439562,-0.439562
9094,1,102.737987,102.737987,0.385182,0.385182
9094,2,21.794341,21.794341,0.054380,0.054380
9094,3,-119.532329,-119.532329,-0.439562,-0.439562
9095,1,102.757246,102.757246,0.385182,0.385182
9095,2,21.797061,21.797061,0.054380,0.054380
9095,3,-119.554307,-119.554307,-0.439562,-0.439562
9096,1,102.776506,102.776506,0.385182,0.385182
9096,2,21.799780,21.799780,0.054380,0.054380
9096,3,-119.576285,-119.576285,-0.439562,-0.439562
9097,1,102.795765,102.795765,0.385182,0.385182
9097,2,21.802499,21.802499,0.054380,0.054380
9097,3,-119.598263,-119.598263,-0.439562,-0.439562
9098,1,102.815024,102.815024,0.385182,0.385182
9098,2,21.805218,21.805218,0.054380,0.054380
9098,3,-119.620241,-119.620241,-0.439562,-0.439562
9099,1,102.834283,102.834283,0.385182,0.385182
9099,2,21.807937,21.807937,0.054380,0.054380
9099,3,-119.642219,-119.642219,-0.439562,-0.439562
9100,1,102.853542,102.853542,0.385182,0.385182
9100,2,21.810656,21.810656,0.054380,0.054380
9100,3,-119.664198,-119.664198,-0.439562,-0.439562
9101,1,102.872801,102.872801,0.385182,0.385182
9101,2,21.813375,21.813375,0.054380,0.054380
9101,3,-119.686176,-119.686176,-0.439562,-0.439562
9102,1,102.892060,102.892060,0.385182,0.385182
9102,2,21.816094,21.816094,0.054380,0.054380
9102,3,-119.708154,-119.708154,-0.439562,-0.439562
9103,1,102.911319,102.911319,0.385182,0.385182
9103,2,21.818813,21.818813,0.054380,0.054380
9103,3,-119.730132,-119.730132,-0.439562,-0.439562
9104,1,102.930578,102.930578,0.385182,0.385182
9104,2,21.821532,21.821532,0.054380,0.054380
9104,3,-119.752110,-119.752110,-0.439562,-0.439562
9105,1,102.949837,102.949837,0.385182,0.385182
9105,2,21.824251,21.824251,0.054380,0.054380
9105,3,-119.774088,-119.774088,-0.439562,-0.439562
9106,1,102.969097,102.969097,0.385182,0.385182
9106,2,21.826970,21.826970,0.054380,0.054380
9106,3,-119.796066,-119.796066,-0.439562,-0.439562
9107,1,102.988356,102.988356,0.385182,0.385182
9107,2,21.829689,21.829689,0.054380,0.054380
9107,3,-119.818044,-119.818044,-0.439562,-0.439562
9108,1,103.007615,103.007615,0.385182,0.385182
9108,2,21.832408,21.832408,0.054380,0.054380
9108,3,-119.840022,-119.840022,-0.439562,-0.439562
9109,1,103.026874,103.026874,0.385182,0.385182
9109,2,21.835127,21.835127,0.054380,0.054380
9109,3,-119.862001,-119.862001,-0.439562,-0.439562
9110,1,103.046133,103.046133,0.385182,0.385182
9110,2,21.837846,21.837846,0.054380,0.054380
9110,3,-119.883979,-119.883979,-0.439562,-0.439562
9111,1,103.065392,103.065392,0.385182,0.385182
9111,2,21.840565,21.840565,0.054380,0.054380
9111,3,-119.905957,-119.905957,-0.439562,-0.439562
9112,1,103.084651,103.084651,0.385182,0.385182
9112,2,21.843284,21.843284,0.054380,0.054380
9112,3,-119.927935,-119.927935,-0.439562,-0.439562
9113,1,103.103910,103.103910,0.385182,0.385182
9113,2,21.846003,21.846003,0.054380,0.054380
9113,3,-119.949913,-119.949913,-0.439562,-0.439562
9114,1,103.123169,103.123169,0.385182,0.385182
9114,2,21.848722,21.848722,0.054380,0.054380
9114,3,-119.971891,-119.971891,-0.439562,-0.439562
9115,1,103.142428,103.142428,0.385182,0.385182
9115,2,21.851441,21.851441,0.054380,0.054380
9115,3,-119.993869,-119.993869,-0.439562,-0.439562
9116,1,103.161688,103.161688,0.385182,0.385182
9116,2,21.854160,21.854160,0.054380,0.054380
9116,3,-120.015847,-120.015847,-0.439562,-0.439562
9117,1,103.180947,103.180947,0.385182,0.385182
9117,2,21.856879,21.856879,0.054380,0.054380
9117,3,-120.037825,-120.037825,-0.439562,-0.439562
9118,1,103.200206,103.200206,0.385182,0.385182
9118,2,21.859598,21.859598,0.054380,0.054380
9118,3,-120.059804,-120.059804,-0.439562,-0.439562
9119,1,103.219465,103.219465,0.385182,0.385182
9119,2,21.862317,21.862317,0.054380,0.054380
9119,3,-120.081782,-120.081782,-0.439562,-0.439562
9120,1,103.238724,103.238724,0.385182,0.385182
9120,2,21.865036,21.865036,0.054380,0.054380
9120,3,-120.103760,-120.103760,-0.439562,-0.439562
9121,1,103.257983,103.257983,0.385182,0.385182
9121,2,21.867755,21.867755,0.054380,0.054380
9121,3,-120.125738,-120.125738,-0.439562,-0.439562
9122,1,103.277242,103.277242,0.385182,0.385182
9122,2,21.870474,21.870474,0.054380,0.054380
9122,3,-120.147716,-120.147716,-0.439562,-0.439562
9123,1,103.296501,103.296501,0.385182,0.385182
9123,2,21.873193,21.873193,0.054380,0.054380
9123,3,-120.169694,-120.169694,-0.439562,-0.439562
9124,1,103.315760,103.315760,0.385182,0.385182
9124,2,21.875912,21.875912,0.054380,0.054380
9124,3,-120.191672,-120.191672,-0.439562,-0.439562
9125,1,103.335020,103.335020,0.385182,0.385182
9125,2,21.878631,21.878631,0.054380,0.054380
9125,3,-120.213650,-120.213650,-0.439562,-0.439562
9126,1,103.354279,103.354279,0.385182,0.385182
9126,2,21.881350,21.881350,0.054380,0.054380
9126,3,-120.235628,-120.235628,-0.439562,-0.439562
9127,1,103.373538,103.373538,0.385182,0.385182
9127,2,21.884069,21.884069,0.054380,0.054380
9127,3,-120.257607,-120.257607,-0.439562,-0.439562
9128,1,103.392797,103.392797,0.385182,0.385182
9128,2,21.886788,21.886788,0.054380,0.054380
9128,3,-120.279585,-120.279585,-0.439562,-0.439562
9129,1,103.412056,103.412056,0.385182,0.385182
9129,2,21.889507,21.889507,0.054380,0.054380
9129,3,-120.301563,-120.301563,-0.439562,-0.439562
9130,1,103.431315,103.431315,0.385182,0.385182
9130,2,21.892226,21.892226,0.054380,0.054380
9130,3,-120.323541,-120.323541,-0.439562,-0.439562
9131,1,103.450574,103.450574,0.385182,0.385182
9131,2,21.894945,21.894945,0.054380,0.054380
9131,3,-120.345519,-120.345519,-0.439562,-0.439562
9132,1,103.469833,103.469833,0.385182,0.385182
9132,2,21.897664,21.897664,0.054380,0.054380
9132,3,-120.367497,-120.367497,-0.439562,-0.439562
9133,1,103.489092,103.489092,0.385182,0.385182
9133,2,21.900383,21.900383,0.054380,0.054380
9133,3,-120.389475,-120.389475,-0.439562,-0.439562
9134,1,103.508351,103.508351,0.385182,0.385182
9134,2,21.903102,21.903102,0.054380,0.054380
9134,3,-120.411453,-120.411453,-0.439562,-0.439562
9135,1,103.527611,103.527611,0.385182,0.385182
9135,2,21.905821,21.905821,0.054380,0.054380
9135,3,-120.433431,-120.433431,-0.439562,-0.439562
9136,1,103.546870,103.546870,0.385182,0.385182
9136,2,21.908540,21.908540,0.054380,0.054380
9136,3,-120.455410,-120.455410,-0.439562,-0.439562
9137,1,103.566129,103.566129,0.385182,0.385182
9137,2,21.911259,21.911259,0.054380,0.054380
9137,3,-120.477388,-120.477388,-0.439562,-0.439562
9138,1,103.585388,103.585388,0.385182,0.385182
9138,2,21.913978,21.913978,0.054380,0.054380
9138,3,-120.499366,-120.499366,-0.439562,-0.439562
9139,1,103.604647,103.604647,0.385182,0.385182
9139,2,21.916697,21.916697,0.054380,0.054380
9139,3,-120.521344,-120.521344,-0.439562,-0.439562
9140,1,103.623906,103.623906,0.385182,0.385182
9140,2,21.919416,21.919416,0.054380,0.054380
9140,3,-120.543322,-120.543322,-0.439562,-0.439562
9141,1,103.643165,103.643165,0.385182,0.385182
9141,2,21.922135,21.922135,0.054380,0.054380
9141,3,-120.565300,-120.565300,-0.439562,-0.439562
9142,1,103.662424,103.662424,0.385182,0.385182
9142,2,21.924854,21.924854,0.054380,0.054380
9142,3,-120.587278,-120.587278,-0.439562,-0.439562
9143,1,103.681683,103.681683,0.385182,0.385182
9143,2,21.927573,21.927573,0.054380,0.054380
9143,3,-120.609256,-120.609256,-0.439562,-0.439562
9144,1,103.700942,103.700942,0.385182,0.385182
9144,2,21.930292,21.930292,0.054380,0.054380
9144,3,-120.631234,-120.631234,-0.439562,-0.439562
9145,1,103.720202,103.720202,0.385182,0.385182
9145,2,21.933011,21.933011,0.054380,0.054380
9145,3,-120.653213,-120.653213,-0.439562,-0.439562
9146,1,103.739461,103.739461,0.385182,0.385182
9146,2,21.935730,21.935730,0.054380,0.054380
9146,3,-120.675191,-120.675191,-0.439562,-0.439562
9147,1,103.758720,103.758720,0.385182,0.385182
9147,2,21.938449,21.938449,0.054380,0.054380
9147,3,-120.697169,-120.697169,-0.439562,-0.439562
9148,1,103.777979,103.777979,0.385182,0.385182
9148,2,21.941168,21.941168,0.054380,0.054380
9148,3,-120.719147,-120.719147,-0.439562,-0.439562
9149,1,103.797238,103.797238,0.385182,0.385182
9149,2,21.943887,21.943887,0.054380,0.054380
9149,3,-120.741125,-120.741125,-0.439562,-0.439562
9150,1,103.816497,103.816497,0.385182,0.385182
9150,2,21.946606,21.946606,0.054380,0.054380
9150,3,-120.763103,-120.763103,-0.439562,-0.439562
9151,1,103.835756,103.835756,0.385182,0.385182
9151,2,21.949325,21.949325,0.054380,0.054380
9151,3,-120.785081,-120.785081,-0.439562,-0.439562
9152,1,103.855015,103.855015,0.385182,0.385182
9152,2,21.952044,21.952044,0.054380,0.054380
9152,3,-120.807059,-120.807059,-0.439562,-0.439562
9153,1,103.874274,103.874274,0.385182,0.385182
9153,2,21.954763,21.954763,0.054380,0.054380
9153,3,-120.829037,-120.829037,-0.439562,-0.439562
9154,1,103.893533,103.893533,0.385182,0.385182
9154,2,21.957482,21.957482,0.054380,0.054380
9154,3,-120.851016,-120.851016,-0.439562,-0.439562
9155,1,103.912793,103.912793,0.385182,0.385182
9155,2,21.960201,21.960201,0.054380,0.054380
9155,3,-120.872994,-120.872994,-0.439562,-0.439562
9156,1,103.932052,103.932052,0.385182,0.385182
9156,2,21.962920,21.962920,0.054380,0.054380
9156,3,-120.894972,-120.894972,-0.439562,-0.439562
9157,1,103.951311,103.951311,0.385182,0.385182
9157,2,21.965639,21.965639,0.054380,0.054380
9157,3,-120.916950,-120.916950,-0.439562,-0.439562
9158,1,103.970570,103.970570,0.385182,0.385182
9158,2,21.968358,21.968358,0.054380,0.054380
9158,3,-120.938928,-120.938928,-0.439562,-0.439562
9159,1,103.989829,103.989829,0.385182,0.385182
9159,2,21.971077,21.971077,0.054380,0.054380
9159,3,-120.960906,-120.960906,-0.439562,-0.439562
9160,1,104.009088,104.009088,0.385182,0.385182
9160,2,21.973796,21.973796,0.054380,0.054380
9160,3,-120.982884,-120.982884,-0.439562,-0.439562
9161,1,104.028347,104.028347,0.385182,0.385182
9161,2,21.976515,21.976515,0.054380,0.054380
9161,3,-121.004862,-121.004862,-0.439562,-0.439562
9162,1,104.047606,104.047606,0.385182,0.385182
9162,2,21.979234,21.979234,0.054380,0.054380
9162,3,-121.026840,-121.026840,-0.439562,-0.439562
9163,1,104.066865,104.066865,0.385182,0.385182
9163,2,21.981953,21.981953,0.054380,0.054380
9163,3,-121.048819,-121.048819,-0.439562,-0.439562
9164,1,104.086124,104.086124,0.385182,0.385182
9164,2,21.984672,21.984672,0.054380,0.054380
9164,3,-121.070797,-121.070797,-0.439562,-0.439562
9165,1,104.105384,104.105384,0.385182,0.385182
9165,2,21.987391,21.987391,0.054380,0.054380
9165,3,-121.092775,-121.092775,-0.439562,-0.439562
9166,1,104.124643,104.124643,0.385182,0.385182
9166,2,21.990110,21.990110,0.054380,0.054380
9166,3,-121.114753,-121.114753,-0.439562,-0.439562
9167,1,104.143902,104.143902,0.385182,0.385182
9167,2,21.992829,21.992829,0.054380,0.054380
9167,3,-121.136731,-121.136731,-0.439562,-0.439562
9168,1,104.163161,104.163161,0.385182,0.385182
9168,2,21.995548,21.995548,0.054380,0.054380
9168,3,-121.158709,-121.158709,-0.439562,-0.439562
9169,1,104.182420,104.182420,0.385182,0.385182
9169,2,21.998267,21.998267,0.054380,0.054380
9169,3,-121.180687,-121.180687,-0.439562,-0.439562
9170,1,104.201679,104.201679,0.385182,0.385182
9170,2,22.000986,22.000986,0.054380,0.054380
9170,3,-121.202665,-121.202665,-0.439562,-0.439562
9171,1,104.220938,104.220938,0.385182,0.385182
9171,2,22.003705,22.003705,0.054380,0.054380
9171,3,-121.224644,-121.224644,-0.439562,-0.439562
9172,1,104.240197,104.240197,0.385182,0.385182
9172,2,22.006424,22.006424,0.054380,0.054380
9172,3,-121.246622,-121.246622,-0.439562,-0.439562
9173,1,104.259456,104.259456,0.385182,0.385182
9173,2,22.009143,22.009143,0.054380,0.054380
9173,3,-121.268600,-121.268600,-0.439562,-0.439562
9174,1,104.278715,104.278715,0.385182,0.385182
9174,2,22.011862,22.011862,0.054380,0.054380
9174,3,-121.290578,-121.290578,-0.439562,-0.439562
